,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_shift,Tavg_shift,Heat_shift,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_shift,WetBulb_shift
3411,T082,CULEX RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.803422999999995,-87.642984,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3412,T083,CULEX PIPIENS/RESTUANS,6,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.754292,-87.590773,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3413,T089,CULEX PIPIENS/RESTUANS,3,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.723195000000004,-87.64997,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3414,T090,CULEX PIPIENS/RESTUANS,7,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.868077,-87.666901,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3415,T090,CULEX RESTUANS,8,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.868077,-87.666901,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3416,T094,CULEX PIPIENS/RESTUANS,9,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.720848,-87.666014,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3417,T095,CULEX PIPIENS/RESTUANS,8,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.704336,-87.70373599999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3418,T095,CULEX RESTUANS,14,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.704336,-87.70373599999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3419,T102,CULEX PIPIENS/RESTUANS,9,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.750498,-87.605294,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3420,T114,CULEX PIPIENS/RESTUANS,4,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.798697,-87.736812,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3421,T115,CULEX PIPIENS/RESTUANS,13,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.673408,-87.599862,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3422,T115,CULEX RESTUANS,6,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.673408,-87.599862,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3423,T115,CULEX TERRITANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.673408,-87.599862,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3424,T128,CULEX PIPIENS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.704572,-87.56566600000002,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3425,T128,CULEX PIPIENS/RESTUANS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.704572,-87.56566600000002,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3426,T128,CULEX RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.704572,-87.56566600000002,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3427,T135,CULEX PIPIENS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.662014,-87.72460799999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3428,T135,CULEX PIPIENS/RESTUANS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.662014,-87.72460799999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3429,T135,CULEX RESTUANS,8,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.662014,-87.72460799999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3430,T138,CULEX PIPIENS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.72646500000001,-87.585413,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3431,T138,CULEX PIPIENS/RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.72646500000001,-87.585413,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3432,T138,CULEX RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.72646500000001,-87.585413,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3433,T144,CULEX PIPIENS/RESTUANS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.94016,-87.794896,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3434,T144,CULEX RESTUANS,28,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.94016,-87.794896,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3435,T145,CULEX RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.878114000000004,-87.629798,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3436,T147,CULEX PIPIENS/RESTUANS,3,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.932094,-87.700117,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3437,T147,CULEX RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.932094,-87.700117,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3438,T148,CULEX PIPIENS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,42.01743,-87.68776899999996,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3439,T148,CULEX PIPIENS/RESTUANS,6,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,42.01743,-87.68776899999996,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3440,T148,CULEX RESTUANS,3,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,42.01743,-87.68776899999996,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3441,T151,CULEX PIPIENS/RESTUANS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.916265,-87.800515,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3442,T151,CULEX TERRITANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.916265,-87.800515,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3443,T152,CULEX PIPIENS/RESTUANS,4,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.846075,-87.716277,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3444,T152,CULEX RESTUANS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.846075,-87.716277,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3445,T155,CULEX PIPIENS/RESTUANS,5,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.776156,-87.778927,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3446,T158,CULEX PIPIENS/RESTUANS,5,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.682587,-87.707973,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3447,T158,CULEX RESTUANS,6,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.682587,-87.707973,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3448,T159,CULEX PIPIENS/RESTUANS,6,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.732984,-87.649642,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3449,T159,CULEX RESTUANS,2,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.732984,-87.649642,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3450,T160,CULEX PIPIENS/RESTUANS,24,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.903002,-87.68826700000002,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3451,T160,CULEX RESTUANS,5,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.903002,-87.68826700000002,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3452,T200,CULEX PIPIENS/RESTUANS,6,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.678618,-87.559308,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3453,T209,CULEX PIPIENS/RESTUANS,3,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.740641,-87.546587,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3454,T212,CULEX PIPIENS/RESTUANS,7,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.680946,-87.535198,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3455,T212,CULEX RESTUANS,3,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.680946,-87.535198,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3456,T218,CULEX PIPIENS,1,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.948167,-87.730698,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3457,T218,CULEX RESTUANS,7,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.948167,-87.730698,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3458,T220,CULEX PIPIENS,3,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.963976,-87.69181,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3459,T220,CULEX PIPIENS/RESTUANS,10,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.963976,-87.69181,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3460,T900,CULEX PIPIENS,13,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.974689,-87.890615,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3461,T900,CULEX PIPIENS/RESTUANS,131,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.974689,-87.890615,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3462,T900,CULEX RESTUANS,24,0,54420,85.5,61.5,73.5,5.85,30.5,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5, ,0.0,29.17,41.974689,-87.890615,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3463,T002,CULEX PIPIENS,4,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.95469,-87.800991,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3464,T002,CULEX PIPIENS/RESTUANS,129,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.95469,-87.800991,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3465,T002,CULEX RESTUANS,32,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.95469,-87.800991,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3466,T003,CULEX PIPIENS/RESTUANS,11,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.964242,-87.757639,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3467,T003,CULEX RESTUANS,3,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.964242,-87.757639,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3468,T003,CULEX SALINARIUS,2,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.964242,-87.757639,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3469,T008,CULEX PIPIENS/RESTUANS,37,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,42.008314,-87.77792099999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3470,T008,CULEX RESTUANS,7,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,42.008314,-87.77792099999998,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3471,T009,CULEX PIPIENS/RESTUANS,9,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.98196400000001,-87.812827,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3472,T009,CULEX PIPIENS/RESTUANS,9,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.99247800000001,-87.862995,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3473,T011,CULEX PIPIENS/RESTUANS,36,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.944869,-87.832763,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3474,T011,CULEX RESTUANS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.944869,-87.832763,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3475,T012,CULEX PIPIENS/RESTUANS,13,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.991429,-87.747113,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3476,T016,CULEX PIPIENS/RESTUANS,24,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,42.011601,-87.81150600000002,7,54420.0,73.5,0.0,8.5,85.5,61.5,1.0,5.849999999999998,30.5,62.5
3477,T016,CULEX RESTUANS,5,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,42.011601,-87.81150600000002,7,54420.0,73.83333333333333,0.0,9.5,84.66666666666667,62.666666666666664,0.6666666666666666,5.849999999999998,30.5,64.16666666666667
3478,T017,CULEX PIPIENS/RESTUANS,2,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.960615999999995,-87.777189,7,54420.0,74.16666666666667,0.0,9.5,83.83333333333333,63.833333333333336,0.3333333333333333,5.849999999999998,30.5,65.83333333333333
3479,T018,CULEX PIPIENS/RESTUANS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,42.010412,-87.66214000000002,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,5.849999999999998,30.5,67.5
3480,T018,CULEX RESTUANS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,42.010412,-87.66214000000002,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,5.849999999999998,30.5,67.5
3481,T028,CULEX PIPIENS,2,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.986921,-87.689778,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,5.849999999999998,30.5,67.5
3482,T028,CULEX PIPIENS/RESTUANS,11,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.986921,-87.689778,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,5.849999999999998,30.5,67.5
3483,T028,CULEX RESTUANS,6,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.986921,-87.689778,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,5.849999999999998,30.5,67.5
3484,T030,CULEX PIPIENS/RESTUANS,14,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.899229999999996,-87.716788,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3485,T030,CULEX RESTUANS,3,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.899229999999996,-87.716788,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3486,T031,CULEX PIPIENS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.801497999999995,-87.763416,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3487,T031,CULEX PIPIENS/RESTUANS,57,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.801497999999995,-87.763416,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3488,T031,CULEX RESTUANS,10,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.801497999999995,-87.763416,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3489,T033,CULEX PIPIENS/RESTUANS,4,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.906638,-87.701431,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3490,T033,CULEX RESTUANS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.906638,-87.701431,7,54420.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3491,T043,CULEX PIPIENS/RESTUANS,6,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.857402,-87.694991,7,54360.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3492,T043,CULEX RESTUANS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.857402,-87.694991,7,54300.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3493,T047,CULEX PIPIENS/RESTUANS,2,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.868142,-87.696269,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3494,T048,CULEX PIPIENS,2,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.867108,-87.654224,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3495,T048,CULEX PIPIENS/RESTUANS,52,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.867108,-87.654224,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3496,T048,CULEX RESTUANS,20,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.867108,-87.654224,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3497,T049,CULEX PIPIENS/RESTUANS,4,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.896282,-87.655232,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3498,T049,CULEX RESTUANS,1,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.896282,-87.655232,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3499,T054,CULEX PIPIENS/RESTUANS,27,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.921965,-87.632085,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3500,T054,CULEX RESTUANS,15,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.921965,-87.632085,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3501,T061,CULEX PIPIENS/RESTUANS,3,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.801179,-87.679447,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
3502,T063,CULEX PIPIENS/RESTUANS,10,0,54240,83.0,65.0,74.5,4.0,21.0,4.75,1929,425,0.0,0,53.45788043478261,67.5,9.5,RA BR,0.1,29.375,41.82561,-87.726549,7,54240.0,74.5,0.0,9.5,83.0,65.0,0.0,3.9999999999999982,21.0,67.5
