,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Heat,Depart,DewPoint,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_exp,Tavg_shift,Heat_exp,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_exp,PrecipTotal_exp
5277,T082,CULEX PIPIENS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.803422999999995,-87.642984,7,50448.7343690792,79.0,0.9826638878363017,14.0,86.5,70.5,5.0,5.800000000000006,17.401762031072376,0.184390867752936
5278,T082,CULEX PIPIENS/RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.803422999999995,-87.642984,7,50449.372987308205,79.0,0.9824777419965902,14.0,86.5,70.5,5.0,5.800000000000006,17.400265201742755,0.18435593862473884
5279,T082,CULEX RESTUANS,6,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.803422999999995,-87.642984,7,50450.01136363636,79.0,0.9822916666666667,14.0,86.5,70.5,5.0,5.800000000000006,17.39876893939394,0.18432102272727202
5280,T083,CULEX PIPIENS/RESTUANS,6,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.754292,-87.590773,7,50450.6494982011,79.0,0.9821056618064761,14.0,86.5,70.5,5.0,5.800000000000006,17.397273243703843,0.18428612005301956
5281,T089,CULEX PIPIENS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.723195000000004,-87.64997,7,50451.28739113972,79.0,0.981919727375994,14.0,86.5,70.5,5.0,5.800000000000006,17.395778114350623,0.1842512305944711
5282,T090,CULEX PIPIENS,7,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.868077,-87.666901,7,50451.925042589435,79.0,0.9817338633352262,14.0,86.5,70.5,5.0,5.800000000000006,17.39428355101268,0.18421635434412195
5283,T090,CULEX PIPIENS/RESTUANS,59,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.868077,-87.666901,7,50452.56245268736,79.0,0.9815480696442089,14.0,86.5,70.5,5.0,5.800000000000006,17.39278955336866,0.18418149129447317
5284,T090,CULEX RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.868077,-87.666901,7,50453.199621570486,79.0,0.9813623462630086,14.0,86.5,70.5,5.0,5.800000000000006,17.391296121097447,0.18414664143803147
5285,T094,CULEX PIPIENS/RESTUANS,48,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.720848,-87.666014,7,50453.83654937571,79.0,0.9811766931517215,14.0,86.5,70.5,5.0,5.800000000000006,17.389803253878167,0.18411180476730918
5286,T094,CULEX RESTUANS,28,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.720848,-87.666014,7,50454.473236239835,79.0,0.9809911102704747,14.0,86.5,70.5,5.0,5.800000000000006,17.388310951390203,0.18407698127482433
5287,T094,CULEX SALINARIUS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.720848,-87.666014,7,50455.109682299546,79.0,0.9808055975794251,14.0,86.5,70.5,5.0,5.800000000000006,17.386819213313164,0.18404217095310066
5288,T099,CULEX PIPIENS/RESTUANS,6,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.733643,-87.55551,7,50455.74588769143,79.0,0.9806201550387597,14.0,86.5,70.5,5.0,5.800000000000006,17.385328039326904,0.18400737379466747
5289,T099,CULEX RESTUANS,14,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.733643,-87.55551,7,50456.38185255198,79.0,0.9804347826086957,14.0,86.5,70.5,5.0,5.800000000000006,17.38383742911153,0.1839725897920598
5290,T102,CULEX PIPIENS/RESTUANS,6,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.750498,-87.605294,7,50457.01757701758,79.0,0.9802494802494802,14.0,86.5,70.5,5.0,5.800000000000006,17.382347382347383,0.18393781893781824
5291,T102,CULEX RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.750498,-87.605294,7,50457.65306122449,79.0,0.9800642479213908,14.0,86.5,70.5,5.0,5.800000000000006,17.380857898715043,0.1839030612244891
5292,T114,CULEX PIPIENS/RESTUANS,334,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.798697,-87.736812,7,50458.288305308895,79.0,0.9798790855847346,14.0,86.5,70.5,5.0,5.800000000000006,17.379368977895332,0.18386831664462427
5293,T114,CULEX RESTUANS,86,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.798697,-87.736812,7,50458.92330940688,79.0,0.9796939931998488,14.0,86.5,70.5,5.0,5.800000000000006,17.377880619569325,0.1838335851907813
5294,T115,CULEX PIPIENS/RESTUANS,304,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.673408,-87.599862,7,50459.55807365439,79.0,0.9795089707271011,14.0,86.5,70.5,5.0,5.800000000000006,17.376392823418318,0.18379886685552338
5295,T115,CULEX RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.673408,-87.599862,7,50460.192598187314,79.0,0.9793240181268882,14.0,86.5,70.5,5.0,5.800000000000006,17.374905589123866,0.18376416163141923
5296,T115,CULEX SALINARIUS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.673408,-87.599862,7,50460.8268831414,79.0,0.9791391353596375,14.0,86.5,70.5,5.0,5.800000000000006,17.373418916367754,0.1837294695110433
5297,T128,CULEX PIPIENS/RESTUANS,16,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.704572,-87.56566600000002,7,50461.46092865232,79.0,0.9789543223858059,14.0,86.5,70.5,5.0,5.800000000000006,17.371932804832014,0.1836947904869755
5298,T128,CULEX RESTUANS,28,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.704572,-87.56566600000002,7,50462.09473485564,79.0,0.9787695791658804,14.0,86.5,70.5,5.0,5.800000000000006,17.370447254198904,0.18366012455180153
5299,T135,CULEX TERRITANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.662014,-87.72460799999998,7,50462.72830188679,79.0,0.9785849056603774,14.0,86.5,70.5,5.0,5.800000000000006,17.368962264150944,0.1836254716981125
5300,T138,CULEX PIPIENS/RESTUANS,38,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.72646500000001,-87.585413,7,50463.361629881154,79.0,0.9784003018298434,14.0,86.5,70.5,5.0,5.800000000000006,17.367477834370874,0.18359083191850525
5301,T138,CULEX RESTUANS,32,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.72646500000001,-87.585413,7,50463.99471897397,79.0,0.9782157676348547,14.0,86.5,70.5,5.0,5.800000000000006,17.365993964541683,0.1835562052055821
5302,T138,CULEX TERRITANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.72646500000001,-87.585413,7,50464.6275693004,79.0,0.9780313030360174,14.0,86.5,70.5,5.0,5.800000000000006,17.364510654346596,0.18352159155195102
5303,T144,CULEX PIPIENS/RESTUANS,5,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.94016,-87.794896,7,50465.26018099547,79.0,0.9778469079939668,14.0,86.5,70.5,5.0,5.800000000000006,17.36302790346908,0.18348699095022555
5304,T144,CULEX RESTUANS,4,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.94016,-87.794896,7,50465.89255419416,79.0,0.9776625824693685,14.0,86.5,70.5,5.0,5.800000000000006,17.361545711592836,0.18345240339302474
5305,T145,CULEX PIPIENS/RESTUANS,5,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.878114000000004,-87.629798,7,50466.524689031285,79.0,0.9774783264229174,14.0,86.5,70.5,5.0,5.800000000000006,17.36006407840181,0.18341782887297328
5306,T147,CULEX PIPIENS/RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.932094,-87.700117,7,50467.156585641605,79.0,0.9772941398153382,14.0,86.5,70.5,5.0,5.800000000000006,17.358583003580176,0.1833832673827014
5307,T147,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.932094,-87.700117,7,50467.78824415976,79.0,0.9771100226073851,14.0,86.5,70.5,5.0,5.800000000000006,17.35710248681236,0.1833487189148448
5308,T148,CULEX RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,42.01743,-87.68776899999996,7,50468.419664720284,79.0,0.9769259747598418,14.0,86.5,70.5,5.0,5.800000000000006,17.35562252778301,0.1833141834620449
5309,T151,CULEX PIPIENS/RESTUANS,112,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.916265,-87.800515,7,50469.05084745763,79.0,0.9767419962335216,14.0,86.5,70.5,5.0,5.800000000000006,17.354143126177025,0.18327966101694845
5310,T151,CULEX RESTUANS,17,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.916265,-87.800515,7,50469.68179250612,79.0,0.9765580869892676,14.0,86.5,70.5,5.0,5.800000000000006,17.352664281679534,0.18324515157220791
5311,T152,CULEX PIPIENS/RESTUANS,6,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.846075,-87.716277,7,50470.3125,79.0,0.9763742469879518,14.0,86.5,70.5,5.0,5.800000000000006,17.351185993975903,0.18321065512048124
5312,T152,CULEX RESTUANS,5,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.846075,-87.716277,7,50470.9429700734,79.0,0.9761904761904762,14.0,86.5,70.5,5.0,5.800000000000006,17.34970826275174,0.1831761716544318
5313,T155,CULEX RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.776156,-87.778927,7,50471.57320286037,79.0,0.976006774557772,14.0,86.5,70.5,5.0,5.800000000000006,17.348231087692888,0.1831417011667287
5314,T158,CULEX PIPIENS/RESTUANS,8,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.682587,-87.707973,7,50472.203198494826,79.0,0.9758231420507997,14.0,86.5,70.5,5.0,5.800000000000006,17.34675446848542,0.18310724365004633
5315,T158,CULEX RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.682587,-87.707973,7,50472.83295711061,79.0,0.9756395786305493,14.0,86.5,70.5,5.0,5.800000000000006,17.34527840481565,0.18307279909706475
5316,T160,CULEX PIPIENS/RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.903002,-87.68826700000002,7,50473.46247884145,79.0,0.9754560842580402,14.0,86.5,70.5,5.0,5.800000000000006,17.343802896370132,0.18303836750046948
5317,T160,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.903002,-87.68826700000002,7,50474.09176382099,79.0,0.9752726588943211,14.0,86.5,70.5,5.0,5.800000000000006,17.342327942835652,0.18300394885295154
5318,T200,CULEX PIPIENS/RESTUANS,5,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.678618,-87.559308,7,50474.72081218274,79.0,0.97508930250047,14.0,86.5,70.5,5.0,5.800000000000006,17.34085354389923,0.18296954314720743
5319,T200,CULEX RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.678618,-87.559308,7,50475.34962406015,79.0,0.974906015037594,14.0,86.5,70.5,5.0,5.800000000000006,17.33937969924812,0.18293515037593916
5320,T200,CULEX SALINARIUS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.678618,-87.559308,7,50475.97819958654,79.0,0.9747227964668296,14.0,86.5,70.5,5.0,5.800000000000006,17.33790640856982,0.18290077053185422
5321,T209,CULEX RESTUANS,4,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.740641,-87.546587,7,50476.606538895154,79.0,0.9745396467493423,14.0,86.5,70.5,5.0,5.800000000000006,17.336433671552047,0.1828664036076656
5322,T209,CULEX TERRITANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.740641,-87.546587,7,50477.2346421191,79.0,0.9743565658463272,14.0,86.5,70.5,5.0,5.800000000000006,17.334961487882772,0.18283204959609173
5323,T212,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.680946,-87.535198,7,50477.86250939144,79.0,0.9741735537190083,14.0,86.5,70.5,5.0,5.800000000000006,17.33348985725019,0.18279770848985655
5324,T212,CULEX TERRITANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.680946,-87.535198,7,50478.49014084507,79.0,0.9739906103286385,14.0,86.5,70.5,5.0,5.800000000000006,17.33201877934272,0.18276338028168945
5325,T218,CULEX PIPIENS/RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.948167,-87.730698,7,50479.117536612845,79.0,0.9738077356365001,14.0,86.5,70.5,5.0,5.800000000000006,17.33054825384904,0.18272906496432526
5326,T218,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.948167,-87.730698,7,50479.74469682748,79.0,0.9736249296039047,14.0,86.5,70.5,5.0,5.800000000000006,17.329078280458045,0.1826947625305043
5327,T220,CULEX PIPIENS/RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.963976,-87.69181,7,50480.37162162162,79.0,0.9734421921921922,14.0,86.5,70.5,5.0,5.800000000000006,17.32760885885886,0.18266047297297228
5328,T220,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.963976,-87.69181,7,50480.99831112779,79.0,0.9732595233627322,14.0,86.5,70.5,5.0,5.800000000000006,17.326139988740852,0.18262619628448043
5329,T221,CULEX PIPIENS/RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.659112,-87.53869300000002,7,50481.624765478424,79.0,0.9730769230769231,14.0,86.5,70.5,5.0,5.800000000000006,17.32467166979362,0.1825919324577854
5330,T222,CULEX PIPIENS/RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.925197999999995,-87.746381,7,50482.250984805854,79.0,0.972894391296192,14.0,86.5,70.5,5.0,5.800000000000006,17.323203901706997,0.18255768148564927
5331,T222,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.925197999999995,-87.746381,7,50482.87696924231,79.0,0.9727119279819955,14.0,86.5,70.5,5.0,5.800000000000006,17.321736684171043,0.1825234433608395
5332,T223,CULEX PIPIENS/RESTUANS,118,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.973845000000004,-87.805059,7,50483.50271891993,79.0,0.9725295330958185,14.0,86.5,70.5,5.0,5.800000000000006,17.320270016876055,0.18248921807612906
5333,T223,CULEX RESTUANS,8,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.973845000000004,-87.805059,7,50484.128233970754,79.0,0.9723472065991751,14.0,86.5,70.5,5.0,5.800000000000006,17.31880389951256,0.18245500562429626
5334,T223,CULEX TERRITANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.973845000000004,-87.805059,7,50484.75351452671,79.0,0.9721649484536082,14.0,86.5,70.5,5.0,5.800000000000006,17.31733833177132,0.18242080599812488
5335,T224,CULEX PIPIENS/RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.94722700000001,-87.67145699999998,7,50485.37856071964,79.0,0.9719827586206896,14.0,86.5,70.5,5.0,5.800000000000006,17.315873313343328,0.1823866191904041
5336,T224,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.94722700000001,-87.67145699999998,7,50486.00337268128,79.0,0.9718006370620199,14.0,86.5,70.5,5.0,5.800000000000006,17.314408843919804,0.1823524451939285
5337,T225,CULEX PIPIENS/RESTUANS,4,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.743402,-87.731435,7,50486.627950543276,79.0,0.9716185837392282,14.0,86.5,70.5,5.0,5.800000000000006,17.312944923192205,0.182318284001498
5338,T225,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.743402,-87.731435,7,50487.25229443716,79.0,0.9714365986139727,14.0,86.5,70.5,5.0,5.800000000000006,17.31148155085222,0.18228413560591802
5339,T226,CULEX PIPIENS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.793818,-87.654234,7,50487.87640449438,79.0,0.97125468164794,14.0,86.5,70.5,5.0,5.800000000000006,17.31001872659176,0.1822499999999993
5340,T226,CULEX PIPIENS/RESTUANS,13,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.793818,-87.654234,7,50488.50028084628,79.0,0.971072832802846,14.0,86.5,70.5,5.0,5.800000000000006,17.308556450102976,0.182215877176558
5341,T226,CULEX RESTUANS,13,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.793818,-87.654234,7,50489.12392362411,79.0,0.9708910520404342,14.0,86.5,70.5,5.0,5.800000000000006,17.307094721078247,0.18218176712841563
5342,T227,CULEX PIPIENS/RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.728495,-87.60096300000002,7,50489.747332959014,79.0,0.970709339322478,14.0,86.5,70.5,5.0,5.800000000000006,17.30563353921018,0.18214766984839909
5343,T227,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.728495,-87.60096300000002,7,50490.370508982036,79.0,0.9705276946107785,14.0,86.5,70.5,5.0,5.800000000000006,17.304172904191617,0.18211358532934063
5344,T228,CULEX PIPIENS/RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.951865999999995,-87.72505699999998,7,50490.993451824135,79.0,0.9703461178671656,14.0,86.5,70.5,5.0,5.800000000000006,17.302712815715623,0.1820795135640779
5345,T228,CULEX RESTUANS,5,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.951865999999995,-87.72505699999998,7,50491.61616161616,79.0,0.970164609053498,14.0,86.5,70.5,5.0,5.800000000000006,17.301253273475496,0.18204545454545384
5346,T228,CULEX TERRITANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.951865999999995,-87.72505699999998,7,50492.238638488874,79.0,0.9699831681316626,14.0,86.5,70.5,5.0,5.800000000000006,17.299794277164764,0.18201140826631687
5347,T230,CULEX RESTUANS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.904194,-87.756155,7,50492.860882572924,79.0,0.9698017950635752,14.0,86.5,70.5,5.0,5.800000000000006,17.29833582647719,0.1819773747195206
5348,T231,CULEX RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.98728,-87.666066,7,50493.48289399888,79.0,0.9696204898111797,14.0,86.5,70.5,5.0,5.800000000000006,17.29687792110675,0.18194335389792415
5349,T232,CULEX PIPIENS/RESTUANS,1,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.912563,-87.66805500000002,7,50494.1046728972,79.0,0.9694392523364486,14.0,86.5,70.5,5.0,5.800000000000006,17.295420560747665,0.18190934579439183
5350,T232,CULEX RESTUANS,3,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.912563,-87.66805500000002,7,50494.726219398246,79.0,0.9692580826013829,14.0,86.5,70.5,5.0,5.800000000000006,17.293963745094374,0.18187535040179337
5351,T235,CULEX PIPIENS,6,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.776428,-87.627096,7,50495.34753363229,79.0,0.969076980568012,14.0,86.5,70.5,5.0,5.800000000000006,17.292507473841553,0.1818413677130038
5352,T235,CULEX PIPIENS/RESTUANS,21,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.776428,-87.627096,7,50495.9686157295,79.0,0.9688959461983935,14.0,86.5,70.5,5.0,5.800000000000006,17.2910517466841,0.18180739772090346
5353,T235,CULEX RESTUANS,7,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.776428,-87.627096,7,50496.58946581995,79.0,0.9687149794546134,14.0,86.5,70.5,5.0,5.800000000000006,17.289596563317147,0.1817734404183781
5354,T900,CULEX PIPIENS,15,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.974689,-87.890615,7,50497.21008403361,79.0,0.9685340802987862,14.0,86.5,70.5,5.0,5.800000000000006,17.28814192343604,0.18173949579831863
5355,T900,CULEX PIPIENS/RESTUANS,35,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.974689,-87.890615,7,50497.830470500376,79.0,0.9683532486930545,14.0,86.5,70.5,5.0,5.800000000000006,17.28668782673637,0.1817055638536214
5356,T900,CULEX RESTUANS,146,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.974689,-87.890615,7,50498.45062535001,79.0,0.9681724845995893,14.0,86.5,70.5,5.0,5.800000000000006,17.285234272913943,0.18167164457718804
5357,T900,CULEX SALINARIUS,2,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.974689,-87.890615,7,50499.0705487122,79.0,0.9679917879805898,14.0,86.5,70.5,5.0,5.800000000000006,17.2837812616648,0.1816377379619254
5358,T903,CULEX PIPIENS,5,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.957799,-87.930995,7,50499.690240716554,79.0,0.9678111587982833,14.0,86.5,70.5,5.0,5.800000000000006,17.282328792685203,0.18160384400074572
5359,T903,CULEX PIPIENS/RESTUANS,30,0,53820,86.5,70.5,79.0,5.8000000000000025,9.5,6.75,1926,0.0,5,53.45788043478261,14.0, ,0.0,29.3,41.957799,-87.930995,7,50500.30970149254,79.0,0.9676305970149254,14.0,86.5,70.5,5.0,5.800000000000006,17.28087686567164,0.18156996268656647
