,Date,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure
1065,2012-09-23,43680,61.5,41.5,52.0,5.300000000000001,29.0,6.4,1748,540,13.0,-10,53.45788043478261,43.5,0.0, ,0.0,29.52
1066,2012-09-24,43500,70.5,39.5,55.5,11.100000000000001,22.5,11.35,1746,541,9.5,-7,53.45788043478261,46.0,0.0, ,0.0,29.32
1067,2012-09-25,43320,77.0,51.5,64.5,8.1,20.5,8.5,1744,542,1.0,2,53.45788043478261,57.0,0.5, ,0.0,29.165
1068,2012-09-26,43140,68.5,55.0,62.0,9.4,2.5,9.95,1742,543,3.0,1,53.45788043478261,55.0,0.0, ,0.0,29.365000000000002
1069,2012-09-27,43020,66.5,47.5,57.5,7.800000000000001,35.5,8.4,1741,544,7.5,-4,53.45788043478261,51.5,0.0, ,0.0,29.465
1070,2012-09-28,42840,67.0,51.0,59.5,7.3,18.5,8.600000000000001,1739,545,5.5,0,53.45788043478261,52.5,0.0,RA,0.0,29.435
1071,2012-09-29,42660,79.0,48.5,64.0,2.15,35.0,5.7,1737,546,1.0,5,53.45788043478261,53.0,0.0, ,0.0,29.325
1072,2012-09-30,42480,66.5,51.0,59.0,7.15,3.0,8.5,1735,547,6.0,-1,53.45788043478261,51.5,0.0, ,0.0,29.255000000000003
1073,2012-10-01,42360,66.0,48.5,57.5,4.05,5.0,4.85,1734,548,7.5,-1,53.45788043478261,52.0,0.0, ,0.0,29.165
1074,2012-10-02,42180,69.0,56.0,62.5,10.45,3.0,10.8,1732,549,2.5,3,53.45788043478261,55.5,0.0, ,0.0,29.174999999999997
1075,2012-10-03,42000,66.0,60.0,63.0,3.5,21.0,5.9,1730,550,2.0,4,53.45788043478261,60.0,0.0,RA DZ BR,0.14500000000000002,29.265
1076,2012-10-04,41820,79.0,49.5,64.5,10.85,23.5,12.45,1729,552,1.0,6,53.45788043478261,56.0,0.5,RA,0.11,29.35
1077,2012-10-05,41640,50.5,40.5,46.0,9.100000000000001,27.5,9.75,1727,553,19.0,-12,53.45788043478261,40.0,0.0, ,0.0,29.395
1078,2012-10-06,41460,50.0,34.5,42.5,8.85,29.5,9.2,1725,554,22.5,-14,53.45788043478261,37.0,0.0, ,0.0,29.445
1079,2012-10-07,41340,51.0,37.0,44.5,5.699999999999999,28.0,7.25,1724,555,20.5,-12,53.45788043478261,36.0,0.0, ,0.0,29.45
1080,2012-10-08,41160,60.0,34.0,47.0,12.350000000000001,20.5,12.4,1722,556,18.0,-10,53.45788043478261,40.0,0.0, ,0.0,29.365000000000002
1081,2012-10-09,40980,66.0,42.5,54.5,12.45,21.5,15.5,1720,557,10.5,-1,53.45788043478261,45.0,0.0,RA BR,0.175,29.189999999999998
1082,2012-10-10,40860,51.5,36.5,44.0,11.0,28.0,11.95,1719,558,21.0,-12,53.45788043478261,38.5,0.0, ,0.0,29.4
1083,2012-10-11,40680,67.0,37.0,52.0,8.35,22.5,13.85,1717,559,13.0,-3,53.45788043478261,44.0,0.0,RA,0.01,29.435
1084,2012-10-12,40500,53.0,39.0,46.0,6.05,6.0,10.149999999999999,1715,600,19.0,-9,53.45788043478261,40.0,0.0, ,0.0,29.645
1085,2012-10-13,40320,67.5,45.5,57.0,11.2,19.5,11.899999999999999,1714,602,8.0,3,53.45788043478261,54.0,0.0,RA DZ BR,0.345,29.22
1086,2012-10-14,40140,71.5,48.5,60.5,11.100000000000001,23.5,15.45,1712,603,4.5,7,53.45788043478261,57.0,0.0,TSRA RA BR,0.655,28.93
1087,2012-10-15,40020,60.0,43.5,52.0,4.95,31.0,8.75,1711,604,13.0,-2,53.45788043478261,46.0,0.0, ,0.0,29.235
1088,2012-10-16,39840,70.0,42.0,56.0,13.15,17.5,13.5,1709,605,9.0,3,53.45788043478261,51.0,0.0, ,0.0,29.009999999999998
1089,2012-10-17,39660,68.5,54.5,61.5,14.55,19.0,16.35,1707,606,3.5,9,53.45788043478261,55.5,0.0,RA BR,0.47,28.75
1090,2012-10-18,39540,54.5,45.0,50.0,13.45,22.0,14.8,1706,607,15.0,-1,53.45788043478261,45.0,0.0,RA,0.1,28.75
1091,2012-10-19,39360,52.5,43.5,48.5,4.300000000000001,25.0,6.8,1704,608,16.5,-3,53.45788043478261,45.0,0.0,RA DZ,0.08499999999999999,28.85
1092,2012-10-20,39180,58.5,40.0,49.5,6.75,25.5,7.1,1703,610,15.5,-1,53.45788043478261,44.0,0.0, ,0.0,29.14
1093,2012-10-21,39000,69.0,39.5,54.5,5.65,15.5,6.0,1701,611,10.5,3,53.45788043478261,49.5,0.0, ,0.0,29.29
1094,2012-10-22,38880,66.0,52.5,59.5,4.75,19.0,6.65,1660,612,5.5,7,53.45788043478261,57.5,0.0,TSRA RA BR,0.545,29.21
1095,2012-10-23,38700,69.5,58.0,64.0,4.4,16.5,6.35,1658,613,1.0,15,53.45788043478261,61.0,0.0,RA BR,0.045,29.21
1096,2012-10-24,38580,78.5,59.5,69.0,10.95,19.0,10.899999999999999,1657,614,0.0,19,53.45788043478261,64.5,4.0, ,0.0,29.189999999999998
1097,2012-10-25,38400,76.0,45.0,60.5,11.75,22.0,16.950000000000003,1656,616,4.5,12,53.45788043478261,59.0,0.0,RA,0.29000000000000004,29.15
1098,2012-10-26,38220,51.0,37.5,44.5,9.0,34.0,9.899999999999999,1654,617,20.5,-4,53.45788043478261,39.0,0.0, ,0.0,29.57
1099,2012-10-27,38100,48.0,35.0,41.5,10.0,36.0,10.8,1653,618,23.5,-7,53.45788043478261,36.5,0.0, ,0.0,29.57
1100,2012-10-28,37920,49.5,39.0,44.5,13.25,1.0,14.25,1651,619,20.5,-3,53.45788043478261,38.5,0.0, ,0.0,29.549999999999997
1101,2012-10-29,37800,51.0,37.0,44.5,15.100000000000001,35.5,15.65,1650,620,20.5,-3,53.45788043478261,38.0,0.0, ,0.0,29.46
1102,2012-10-30,37620,47.5,39.5,44.0,19.35,34.5,19.0,1649,622,21.0,-2,53.45788043478261,36.5,0.0, ,0.0,29.115
1103,2012-10-31,37440,49.5,34.5,42.0,12.8,32.5,13.100000000000001,1647,623,23.0,-4,53.45788043478261,35.0,0.0, ,0.0,29.125
1104,2013-05-01,50460,84.5,59.5,72.0,7.85,18.0,8.85,1849,448,0.0,17,53.45788043478261,62.0,7.0, ,0.0,29.395
1105,2013-05-02,50580,63.0,42.0,53.0,15.5,2.5,15.75,1850,447,7.5,-5,53.45788043478261,45.0,-0.5,RA,0.055,29.475
1106,2013-05-03,50700,49.0,40.0,44.5,11.1,3.0,11.35,1851,446,20.5,-10,53.45788043478261,43.5,0.0,RA BR,0.035,29.310000000000002
1107,2013-05-04,50880,71.5,48.5,60.5,6.05,6.0,7.3,1852,444,4.5,6,53.45788043478261,51.0,0.0, ,0.01,29.29
1108,2013-05-05,51000,69.5,48.5,59.5,8.4,2.5,8.95,1853,443,5.5,4,53.45788043478261,50.0,0.0,RA,0.0,29.310000000000002
1109,2013-05-06,51180,70.5,50.5,61.0,7.25,2.5,7.75,1855,442,4.0,6,53.45788043478261,49.0,0.0, ,0.0,29.310000000000002
1110,2013-05-07,51300,75.5,48.5,62.5,4.9,5.0,6.05,1856,441,2.5,7,53.45788043478261,51.5,0.0, ,0.0,29.315
1111,2013-05-08,51480,78.0,47.0,63.0,3.85,8.0,4.75,1857,439,2.0,8,53.45788043478261,53.5,0.0, ,0.0,29.295
1112,2013-05-09,51600,75.5,48.0,62.0,0.85,14.5,5.65,1858,438,3.0,5,53.45788043478261,55.0,0.0,RA,0.475,29.189999999999998
1113,2013-05-10,51720,48.5,44.0,46.5,9.95,35.5,10.4,1859,437,18.5,-10,53.45788043478261,44.5,0.0,RA DZ BR,0.085,29.215
1114,2013-05-11,51840,61.0,43.5,52.5,9.399999999999999,29.0,11.899999999999999,1860,436,12.5,-5,53.45788043478261,45.0,0.0, ,0.0,29.245
1115,2013-05-12,51960,55.0,37.5,46.5,6.65,32.0,10.399999999999999,1901,435,18.5,-11,53.45788043478261,39.0,0.0, ,0.0,29.385
1116,2013-05-13,52080,62.5,37.0,50.0,2.8,8.5,6.1,1902,434,15.0,-8,53.45788043478261,43.0,0.0, ,0.0,29.380000000000003
1117,2013-05-14,52200,90.5,53.5,72.5,8.65,21.5,11.6,1903,433,0.0,13,53.45788043478261,58.5,7.5, ,0.0,29.025
1118,2013-05-15,52320,83.5,61.0,72.5,2.75,26.0,8.95,1904,432,0.0,14,53.45788043478261,58.5,7.5, ,0.0,29.105
1119,2013-05-16,52440,82.0,55.0,68.5,4.05,7.0,5.15,1905,431,0.0,9,53.45788043478261,56.0,3.5, ,0.0,29.23
1120,2013-05-17,52560,71.5,56.5,64.5,5.3,5.0,6.449999999999999,1906,430,1.0,4,53.45788043478261,54.0,0.5, ,0.0,29.325
1121,2013-05-18,52680,79.5,57.5,68.5,5.8,11.0,6.75,1907,429,0.0,8,53.45788043478261,61.0,3.5, ,0.0,29.295
1122,2013-05-19,52800,86.5,60.0,73.5,6.65,14.5,7.85,1908,428,0.0,12,53.45788043478261,66.0,8.5,BR HZ,0.0,29.15
1123,2013-05-20,52920,90.5,65.0,78.0,13.1,21.0,14.05,1909,427,0.0,16,53.45788043478261,67.0,13.0,TSRA RA BR,1.17,29.065
1124,2013-05-21,53040,81.5,64.5,73.5,11.8,20.0,12.45,1910,426,0.0,12,53.45788043478261,66.0,8.5,RA BR,0.38,28.995
1125,2013-05-22,53160,73.0,54.0,64.0,5.45,24.0,8.350000000000001,1911,425,1.0,2,53.45788043478261,62.5,0.0,TS RA BR,1.0,29.0
1126,2013-05-23,53220,55.0,42.5,49.0,16.2,19.0,16.450000000000003,1912,425,16.0,-13,53.45788043478261,45.5,0.0,RA BR,0.09,29.41
1127,2013-05-24,53340,57.0,41.5,49.5,7.8,3.5,8.55,1913,424,15.5,-13,53.45788043478261,42.0,0.0, ,0.0,29.66
1128,2013-05-25,53460,57.0,45.0,51.5,4.0,5.5,4.4,1914,423,13.5,-11,53.45788043478261,44.0,0.0, ,0.0,29.630000000000003
1129,2013-05-26,53580,67.5,45.0,56.5,4.75,9.0,6.550000000000001,1915,422,8.5,-6,53.45788043478261,50.0,0.0,RA,0.01,29.505
1130,2013-05-27,53640,63.5,54.5,59.5,8.0,9.5,8.7,1916,422,5.5,-4,53.45788043478261,56.0,0.0,TSRA DZ BR HZ,0.21000000000000002,29.245
1131,2013-05-28,53700,76.0,57.5,67.0,9.1,20.0,10.25,1916,421,0.0,3,53.45788043478261,65.5,2.0,TSRA RA BR,1.2000000000000002,29.095
1132,2013-05-29,53760,84.5,64.5,74.5,7.6,20.0,8.95,1917,421,0.0,10,53.45788043478261,67.0,9.5, ,0.015,29.195
1133,2013-05-30,53880,83.5,64.5,74.5,13.15,18.5,14.25,1918,420,0.0,10,53.45788043478261,68.5,9.5,TSRA RA,0.3,29.174999999999997
1134,2013-05-31,53940,77.5,64.5,71.5,12.05,19.5,12.399999999999999,1919,420,0.0,7,53.45788043478261,67.0,6.5,RA BR,0.265,29.09
1135,2013-06-01,54060,76.0,63.0,70.0,12.5,21.5,12.45,1920,419,0.0,6,53.45788043478261,64.0,5.0,RA BR,0.5,29.015
1136,2013-06-02,54060,63.0,45.0,54.0,2.3,4.5,6.95,1920,419,11.0,-11,53.45788043478261,51.0,0.0,RA DZ BR,0.01,29.275
1137,2013-06-03,54180,68.0,43.0,56.0,3.1500000000000004,10.5,4.4,1921,418,9.0,-8,53.45788043478261,49.5,0.0, ,0.0,29.375
1138,2013-06-04,54240,72.0,50.0,61.0,5.449999999999999,7.0,6.5,1922,418,4.0,-3,53.45788043478261,52.0,0.0, ,0.0,29.425
1139,2013-06-05,54360,74.5,55.0,65.0,6.449999999999999,5.5,8.25,1923,417,0.5,-1,53.45788043478261,54.5,0.5,RA,0.005,29.284999999999997
1140,2013-06-06,54360,64.5,53.0,59.0,8.95,3.0,9.35,1923,417,6.0,-8,53.45788043478261,53.0,0.0,RA,0.105,29.205
1141,2013-06-07,54420,68.0,53.0,60.5,9.15,2.5,9.55,1924,417,4.5,-6,53.45788043478261,52.0,0.0, ,0.0,29.23
1142,2013-06-08,54480,74.0,49.5,62.0,4.7,6.5,5.5,1925,417,3.0,-4,53.45788043478261,53.0,0.0, ,0.0,29.28
1143,2013-06-09,54540,81.5,56.5,69.5,6.55,15.0,8.65,1925,416,0.0,2,53.45788043478261,61.0,4.5,RA,0.01,29.185
1144,2013-06-10,54600,75.5,60.5,68.0,2.35,5.5,4.35,1926,416,0.0,1,53.45788043478261,64.5,3.0,TSRA RA BR HZ,0.5549999999999999,29.11
1145,2013-06-11,54600,83.5,60.0,72.0,2.85,24.0,4.3,1926,416,0.0,5,53.45788043478261,66.5,7.0,RA BR,0.12,29.17
1146,2013-06-12,54660,86.5,63.5,75.5,3.0,6.5,6.9,1927,416,0.0,7,53.45788043478261,67.0,10.5,TS TSRA BR,0.5,29.04
1147,2013-06-13,54660,72.5,58.5,66.0,12.149999999999999,2.0,12.7,1927,416,0.0,-2,53.45788043478261,59.0,1.0,BR,0.0,29.259999999999998
1148,2013-06-14,54720,77.0,56.5,67.0,6.3,5.5,7.85,1928,416,0.0,-1,53.45788043478261,57.0,2.0, ,0.0,29.369999999999997
1149,2013-06-15,54720,80.5,59.5,70.0,5.6,21.0,7.45,1928,416,0.0,1,53.45788043478261,64.5,5.0,RA BR,0.14500000000000002,29.245
1150,2013-06-16,54780,84.5,69.0,77.0,8.45,25.5,9.35,1929,416,0.0,9,53.45788043478261,67.0,12.0, ,0.0,29.195
1151,2013-06-17,54780,88.0,60.5,74.5,3.8,28.5,8.25,1929,416,0.0,5,53.45788043478261,63.5,9.5, ,0.065,29.21
1152,2013-06-18,54780,70.5,56.5,64.0,11.75,2.5,12.0,1929,416,1.0,-6,53.45788043478261,56.5,0.0,BR,0.005,29.335
1153,2013-06-19,54840,75.0,55.0,65.0,6.15,7.5,7.050000000000001,1930,416,0.5,-6,53.45788043478261,55.5,0.5, ,0.0,29.415
1154,2013-06-20,54840,86.0,59.0,72.5,5.55,11.5,6.550000000000001,1930,416,0.0,1,53.45788043478261,64.0,7.5, ,0.0,29.415
1155,2013-06-21,54840,83.5,69.0,76.5,7.5,19.0,9.55,1930,416,0.0,5,53.45788043478261,67.5,11.5,RA BR,0.45,29.365000000000002
1156,2013-06-22,54840,81.5,68.5,75.5,3.95,21.0,8.1,1931,417,0.0,4,53.45788043478261,69.0,10.5,RA,0.02,29.335
1157,2013-06-23,54840,88.0,67.5,78.0,10.0,20.0,10.5,1931,417,0.0,7,53.45788043478261,70.5,13.0,RA,0.42,29.3
1158,2013-06-24,54840,87.5,67.5,77.5,9.7,22.0,10.5,1931,417,0.0,7,53.45788043478261,69.0,12.5,BR,0.16,29.275
1159,2013-06-25,54840,86.0,68.5,77.5,4.85,20.0,7.75,1931,417,0.0,5,53.45788043478261,71.0,12.5,TSRA,0.015,29.17
1160,2013-06-26,54780,80.5,67.0,74.0,2.4000000000000004,17.0,8.2,1931,418,0.0,2,53.45788043478261,68.0,9.0,TSRA RA BR,0.835,29.08
1161,2013-06-27,54780,90.5,65.0,78.0,6.65,29.0,7.0,1931,418,0.0,6,53.45788043478261,69.5,13.0,BR,0.755,29.045
1162,2013-06-28,54720,83.0,67.5,75.5,9.75,30.0,10.350000000000001,1931,419,0.0,4,53.45788043478261,65.5,10.5,RA,0.08,28.939999999999998
1163,2013-06-29,54720,72.0,64.0,68.0,11.85,1.5,12.15,1931,419,0.0,-3,53.45788043478261,62.0,3.0,BR,0.0,29.0
1164,2013-06-30,54720,76.5,63.0,70.0,13.9,1.5,14.05,1931,419,0.0,-2,53.45788043478261,59.5,5.0, ,0.0,29.225
1165,2013-07-01,54660,75.0,60.0,67.5,13.2,3.0,12.95,1931,420,0.0,-5,53.45788043478261,58.0,2.5, ,0.0,29.34
1166,2013-07-02,54660,68.0,61.0,64.5,11.5,3.0,11.75,1931,420,0.5,-8,53.45788043478261,57.5,0.0, ,0.0,29.36
1167,2013-07-03,54600,73.0,60.5,67.0,1.35,19.0,4.75,1931,421,0.0,-6,53.45788043478261,62.0,2.0,DZ BR HZ,0.045000000000000005,29.35
1168,2013-07-04,54480,83.0,58.5,71.0,5.85,19.5,6.4,1930,422,0.0,-2,53.45788043478261,64.5,6.0,BR,0.0,29.375
1169,2013-07-05,54480,86.5,61.5,74.0,4.4,19.5,5.35,1930,422,0.0,1,53.45788043478261,66.0,9.0, ,0.0,29.36
1170,2013-07-06,54420,82.5,68.0,75.5,4.75,19.0,5.2,1930,423,0.0,2,53.45788043478261,68.0,10.5, ,0.0,29.325
1171,2013-07-07,54420,88.5,70.0,79.5,7.3,21.0,7.5,1930,423,0.0,7,53.45788043478261,71.0,14.5, ,0.0,29.295
1172,2013-07-08,54300,86.5,70.5,78.5,8.9,22.5,9.45,1929,424,0.0,5,53.45788043478261,73.0,13.5,TSRA RA BR,0.6699999999999999,29.275
1173,2013-07-09,54240,85.0,74.0,79.5,7.9,23.0,8.3,1929,425,0.0,6,53.45788043478261,75.0,14.5,BR,0.005,29.225
1174,2013-07-10,54240,86.0,66.0,76.5,4.85,18.5,8.15,1929,425,0.0,3,53.45788043478261,69.5,11.5, ,0.0,29.23
1175,2013-07-11,54120,80.5,63.5,72.5,6.4,3.0,7.45,1928,426,0.0,0,53.45788043478261,61.5,7.5, ,0.0,29.39
1176,2013-07-12,54060,82.5,59.0,71.0,4.05,8.0,5.1,1928,427,0.0,-2,53.45788043478261,61.5,6.0, ,0.0,29.41
1177,2013-07-13,53940,83.5,64.5,74.0,6.6,9.0,7.3,1927,428,0.0,0,53.45788043478261,65.0,9.0, ,0.0,29.439999999999998
1178,2013-07-14,53940,88.0,72.5,80.5,7.449999999999999,8.5,8.05,1927,428,0.0,7,53.45788043478261,70.5,15.5, ,0.0,29.494999999999997
1179,2013-07-15,53820,90.0,73.0,81.5,4.65,8.0,5.65,1926,429,0.0,6,53.45788043478261,74.0,16.5, ,0.055,29.545
1180,2013-07-16,53700,92.5,75.0,84.0,6.6,22.5,7.05,1925,430,0.0,9,53.45788043478261,75.0,19.0, ,0.005,29.575
1181,2013-07-17,53640,94.5,76.5,85.5,6.45,25.5,7.0,1925,431,0.0,11,53.45788043478261,75.5,20.5, ,0.0,29.54
1182,2013-07-18,53520,95.5,78.0,87.0,8.0,23.5,8.75,1924,432,0.0,12,53.45788043478261,76.0,22.0, ,0.0,29.345
1183,2013-07-19,53400,96.5,73.0,85.0,13.350000000000001,24.5,13.95,1923,433,0.0,10,53.45788043478261,75.0,20.0,TS BR,0.29,29.135
1184,2013-07-20,53400,88.5,71.5,80.0,4.3,2.0,7.35,1923,433,0.0,6,53.45788043478261,69.0,15.0, ,0.034999999999999996,29.200000000000003
1185,2013-07-21,53280,88.5,70.0,79.5,2.8499999999999996,9.0,7.300000000000001,1922,434,0.0,4,53.45788043478261,69.0,14.5, ,0.005,29.21
1186,2013-07-22,53160,88.5,71.5,80.0,5.050000000000001,22.5,7.4,1921,435,0.0,5,53.45788043478261,70.5,15.0,TSRA RA,0.0,29.105
1187,2013-07-23,53040,79.0,64.0,72.0,8.05,1.5,11.2,1920,436,0.0,-3,53.45788043478261,64.0,7.0, ,0.015,29.18
1188,2013-07-24,52920,72.5,61.0,67.0,8.95,5.0,9.3,1919,437,0.0,-8,53.45788043478261,57.5,2.0, ,0.0,29.345
1189,2013-07-25,52800,81.0,57.5,69.5,3.4,23.0,4.5,1918,438,0.0,-5,53.45788043478261,60.5,4.5, ,0.0,29.36
1190,2013-07-26,52740,72.0,63.5,68.0,8.45,21.5,9.35,1918,439,0.0,-8,53.45788043478261,62.5,3.0,RA BR,0.2,29.245
1191,2013-07-27,52620,66.5,56.0,61.5,9.65,30.0,10.95,1917,440,3.5,-14,53.45788043478261,55.5,0.0, ,0.0,29.200000000000003
1192,2013-07-28,52500,70.0,54.5,62.5,9.1,27.0,9.45,1916,441,2.5,-12,53.45788043478261,54.5,0.0,RA,0.0,29.265
1193,2013-07-29,52380,76.0,57.5,67.0,2.15,1.5,7.35,1915,442,0.0,-7,53.45788043478261,59.0,2.0, ,0.0,29.439999999999998
1194,2013-07-30,52260,74.0,59.0,67.0,4.85,16.0,5.35,1914,443,0.0,-8,53.45788043478261,61.5,2.0,RA,0.02,29.425
1195,2013-07-31,52140,75.0,63.0,69.5,2.35,31.0,4.300000000000001,1913,444,0.0,-5,53.45788043478261,65.0,4.5,RA DZ BR,0.33999999999999997,29.295
1196,2013-08-01,51960,81.5,61.0,71.5,6.9,29.5,7.449999999999999,1911,445,0.0,-2,53.45788043478261,62.0,6.5, ,0.0,29.259999999999998
1197,2013-08-02,51840,85.0,63.5,74.5,3.6,26.0,7.949999999999999,1910,446,0.0,0,53.45788043478261,66.5,9.5,RA BR,0.52,29.189999999999998
1198,2013-08-03,51720,80.0,65.0,73.0,6.35,3.0,7.6,1909,447,0.0,0,53.45788043478261,62.0,8.0, ,0.0,29.36
1199,2013-08-04,51600,74.5,60.0,67.5,6.0,6.5,7.35,1908,448,0.0,-5,53.45788043478261,61.0,2.5,RA,0.0,29.455
1200,2013-08-05,51480,75.5,60.5,68.5,6.949999999999999,18.5,7.75,1907,449,0.0,-6,53.45788043478261,61.5,3.5,RA,0.045000000000000005,29.259999999999998
1201,2013-08-06,51360,84.0,67.5,76.0,7.949999999999999,21.0,8.7,1906,450,0.0,2,53.45788043478261,69.5,11.0, ,0.02,29.17
1202,2013-08-07,51180,90.0,68.5,79.5,3.2,30.0,10.2,1904,451,0.0,5,53.45788043478261,71.0,14.5, ,0.005,29.17
1203,2013-08-08,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295
1204,2013-08-09,50940,83.0,60.5,72.0,4.800000000000001,27.0,5.449999999999999,1902,453,0.0,-2,53.45788043478261,65.0,7.0, ,0.0,29.310000000000002
1205,2013-08-10,50760,81.0,66.0,74.0,5.65,5.5,6.95,1900,454,0.0,0,53.45788043478261,31.0,9.0, ,0.0,-1.0
1206,2013-08-11,50640,82.5,61.5,72.5,3.0,25.5,4.2,1859,455,0.0,-2,53.45788043478261,31.5,7.5,RA,0.005,29.385
1207,2013-08-12,50520,83.5,68.0,76.0,4.0,26.5,7.6,1858,456,0.0,2,53.45788043478261,33.5,11.0,RA DZ,0.465,29.240000000000002
1208,2013-08-13,50340,70.5,60.0,65.5,9.95,2.5,10.75,1856,457,0.5,-9,53.45788043478261,57.5,1.0, ,0.0,29.395000000000003
1209,2013-08-14,50220,71.5,57.0,64.5,3.45,3.5,7.05,1855,458,0.5,-8,53.45788043478261,56.0,0.0, ,0.0,29.48
1210,2013-08-15,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435
1211,2013-08-16,49920,82.0,56.5,69.5,3.9,5.5,5.5,1852,500,0.0,-3,53.45788043478261,60.0,4.5, ,0.0,29.47
1212,2013-08-17,49800,80.0,58.5,69.5,5.85,7.5,6.35,1851,501,0.0,-3,53.45788043478261,62.0,4.5, ,0.0,29.5
1213,2013-08-18,49620,81.0,60.5,71.0,3.95,8.0,4.8,1849,502,0.0,-2,53.45788043478261,63.5,6.0, ,0.0,29.445
1214,2013-08-19,49500,85.5,60.0,73.0,4.449999999999999,25.0,4.949999999999999,1848,503,0.0,0,53.45788043478261,65.0,8.0, ,0.0,29.375
1215,2013-08-20,49320,88.0,67.0,77.5,7.35,21.5,7.75,1846,504,0.0,6,53.45788043478261,67.5,12.5, ,0.0,29.375
1216,2013-08-21,49200,90.5,69.0,80.0,8.8,22.5,9.15,1845,505,0.0,8,53.45788043478261,70.0,15.0,RA,0.030000000000000002,29.335
1217,2013-08-22,49020,78.0,67.5,73.0,2.0,23.5,7.0,1843,506,0.0,2,53.45788043478261,68.5,8.0,RA,0.295,29.39
1218,2013-08-23,48840,81.5,63.0,72.5,6.65,6.0,7.4,1842,508,0.0,1,53.45788043478261,63.0,7.5,BR,0.0,29.46
1219,2013-08-24,48660,86.0,62.0,74.0,4.949999999999999,16.5,6.0,1840,509,0.0,2,53.45788043478261,64.5,9.0, ,0.0,29.52
1220,2013-08-25,48540,89.0,66.5,78.0,9.399999999999999,21.5,9.85,1839,510,0.0,7,53.45788043478261,67.5,13.0, ,0.0,29.490000000000002
1221,2013-08-26,48360,92.0,70.0,81.0,9.1,23.5,9.45,1837,511,0.0,11,53.45788043478261,71.5,16.0, ,0.0,29.375
1222,2013-08-27,48180,96.0,77.0,87.0,12.1,24.0,12.35,1835,512,0.0,17,53.45788043478261,74.5,22.0, ,0.0,29.21
1223,2013-08-28,48060,83.0,71.0,77.0,6.35,19.5,9.0,1834,513,0.0,7,53.45788043478261,71.5,12.0, ,0.0,29.29
1224,2013-08-29,47880,88.0,67.5,78.0,4.05,10.0,4.65,1832,514,0.0,8,53.45788043478261,69.0,13.0,BR HZ,0.0,29.325
1225,2013-08-30,47760,96.0,68.0,82.5,4.85,25.0,8.05,1831,515,0.0,12,53.45788043478261,71.5,17.5,BR,0.415,29.17
1226,2013-08-31,47580,77.5,70.5,74.5,5.949999999999999,4.5,7.1,1829,516,0.0,6,53.45788043478261,68.5,9.5,TS TSRA,0.515,29.130000000000003
1227,2013-09-01,47400,84.5,66.5,75.5,4.05,28.0,5.5,1827,517,0.0,7,53.45788043478261,69.5,10.5,TS,0.08,29.08
1228,2013-09-02,47280,78.0,61.0,70.0,7.8,2.0,8.95,1826,518,0.0,2,53.45788043478261,64.0,5.0, ,0.0,29.240000000000002
1229,2013-09-03,47100,76.5,57.5,67.0,2.75,32.0,5.199999999999999,1824,519,0.0,-1,53.45788043478261,59.5,2.0, ,0.0,29.355
1230,2013-09-04,46920,84.0,59.0,72.0,6.300000000000001,25.5,6.9,1822,520,0.0,4,53.45788043478261,62.5,7.0, ,0.0,29.405
1231,2013-09-05,46800,74.0,62.0,68.5,9.1,5.5,9.55,1821,521,0.0,0,53.45788043478261,60.0,3.5, ,0.0,29.52
1232,2013-09-06,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41
1233,2013-09-07,46440,87.5,66.5,77.5,5.75,23.0,7.300000000000001,1817,523,0.0,10,53.45788043478261,67.5,12.5, ,0.005,29.245
1234,2013-09-08,46260,77.5,71.0,74.5,10.3,7.0,11.95,1815,524,0.0,8,53.45788043478261,68.5,9.5, ,0.0,29.295
1235,2013-09-09,46140,94.0,68.5,81.5,8.75,20.0,9.649999999999999,1814,525,0.0,15,53.45788043478261,73.5,16.5, ,0.0,29.185
1236,2013-09-10,45960,95.5,77.5,86.5,12.149999999999999,24.0,12.5,1812,526,0.0,20,53.45788043478261,71.0,21.5, ,0.0,29.285
1237,2013-09-11,45780,91.5,75.0,83.5,4.65,26.0,7.2,1810,527,0.0,18,53.45788043478261,71.0,18.5, ,0.0,29.310000000000002
1238,2013-09-12,45660,82.5,62.5,72.5,6.9,34.5,9.600000000000001,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.310000000000002
1239,2013-09-13,45480,67.0,53.0,60.5,11.75,1.0,12.5,1807,529,4.5,-5,53.45788043478261,52.5,0.0, ,0.0,29.439999999999998
1240,2013-09-14,45300,72.0,49.0,61.0,5.0,20.0,6.1,1805,530,4.0,-4,53.45788043478261,52.0,0.0, ,0.0,29.4
1241,2013-09-15,45120,62.0,57.0,59.5,0.75,10.5,5.25,1803,531,5.5,-5,53.45788043478261,55.0,0.0,RA BR,0.445,29.375
